"年月","總編號","處理單位","處理編號","年","月","日","時","分","縣市","區","村里","鄰","街道","段","巷","弄","號","公尺處","街道.1","段.1","側","附近","道路","公里","公尺處.1","向","車道","平交道","公里.1","公尺處.2","附近.1","死","受傷","X2.30","天候","光線","道路類別","速限","道路型態","事故位置","路面鋪裝","路面狀態","路面缺陷","障礙物","視距","號誌種類","號誌動作","分向設施","快車道或一般車道間","快慢車道間","路面邊線","事故類型及型態","主要肇因","警局","分局","案件類別","事故類別","日期","道路1","道路2","概略位置","lon","lat"
10311,"10311Y00020012","YZA1","10311YZ000022",2014,11,9,14,53,"金門縣","金寧鄉","",NA,"環島西路","二","",NA,"","","","","","西浦頭路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未依規定減速","Y000","YZ00",1,2,2014-11-09,"環島西路二段","","金門縣金寧鄉西浦頭路段","118.3148723","24.4566699"
10311,"10311Y00030001","YZA1","10311YZ000024",2014,11,10,13,30,"金門縣","金城鎮","",NA,"民權路","","",NA,"","","","","","地方法院前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",1,3,2014-11-10,"民權路","","金門縣金城鎮地方法院前","118.3168946","24.4355379"
10311,"10311Y00020066","YZA1","10311YZ000028",2014,11,10,22,56,"金門縣","金城鎮","",NA,"民權路","","",NA,"","","","","","中正國小側門前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"陰","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"三岔路","路肩、路緣","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","快慢車道分隔線","有","路上翻車、摔倒","酒醉（後）駕駛失控","Y000","YZ00",1,2,2014-11-10,"民權路","","金門縣金城鎮中正國小側門前路段","118.3168946","24.4355379"
10311,"10311Y00020016","YZA1","10311YZ000029",2014,11,12,7,3,"金門縣","金城鎮","",NA,"西海路","三","",NA,"","","","","","向陽吉第前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","日間自然光線","村里道路",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,2014-11-12,"西海路三段","","金門縣金城鎮向陽吉第前路口","118.3124964","24.4226194"
10311,"10311Y00020029","YZA1","10311YZ000030",2014,11,11,17,12,"金門縣","金城鎮","",NA,"伯玉路","一","",NA,"","","桃園路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","縣道",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","側撞","右轉彎未依規定","Y000","YZ00",1,2,2014-11-11,"伯玉路一段","桃園路","","118.3245732","24.4324356"
10311,"10311Y00020030","YZA1","10311YZ000031",2014,11,12,14,34,"金門縣","金城鎮","",NA,"西海路","三","",NA,"","","","","","莒光湖旁",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","閃光號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,2014-11-12,"西海路三段","","金門縣金城鎮莒光湖旁","118.3124964","24.4226194"
10311,"10311Y00020023","YZA1","10311YZ000033",2014,11,13,18,8,"金門縣","金城鎮","",NA,"環島北路","一","",NA,"","","","","","文化局公車候車亭前路段0005號路燈桿",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","夜間（或隧道、地下道、涵洞）有照明","村里道路",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",1,2,2014-11-13,"環島北路一段","","金門縣金城鎮文化局公車候車亭前路段0005號路燈桿","118.3283226","24.4462231"
10311,"10311Y00020024","YZA1","10311YZ000034",2014,11,13,23,39,"金門縣","金城鎮","南門里",NA,"西海路","三","",NA,"","","北堤路","","","浯江橋頭",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"四岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","閃光號誌","正常","附標記","未繪設車道線","未繪設快慢車道分隔線","有","撞橋樑、建築物","未依規定減速","Y000","YZ00",1,2,2014-11-13,"西海路三段","北堤路","","118.3155284","24.42927395"
10311,"10311Y00020025","YZA1","10311YZ000035",2014,11,14,13,26,"金門縣","金寧鄉","",NA,"大學路","","",NA,"","","","","","07711號路燈桿",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未依規定減速","Y000","YZ00",1,2,2014-11-14,"大學路","","金門縣金寧鄉07711號路燈桿","118.325279","24.4466751"
10311,"10311Y00020038","YZA1","10311YZ000037",2014,11,11,10,20,"金門縣","金城鎮","",NA,"民權路","","",NA,"188","","","","","元大銀行前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",1,2,2014-11-11,"民權路188號","","金門縣金城鎮元大銀行前","118.3197267","24.4385954"
10311,"10311Y00020032","YZA1","10311YZ000038",2014,11,15,19,0,"金門縣","金城鎮","",NA,"環島北路","一","",NA,"","","","","","文化局前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",60,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","違規超車","Y000","YZ00",1,2,2014-11-15,"環島北路一段","","金門縣金城鎮文化局前路段","118.3283226","24.4462231"
10311,"10311Y00020026","YZA1","10311YZ000040",2014,11,16,19,45,"金門縣","金寧鄉","",NA,"","","",NA,"","","","","","下埔下903號前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,3,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"四岔路","交岔路口內","水泥","乾燥","無缺陷","其他障礙物","建築物","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,2014-11-16,"金門縣金寧鄉下埔下903號前路口","","金門縣金寧鄉下埔下903號前路口","118.3126857","24.4442026"
10311,"10311Y00020041","YZA1","10311YZ000043",2014,11,18,8,20,"金門縣","金城鎮","",NA,"","","",NA,"","","","","","金城新莊1巷1號旁路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔路口內","其他鋪裝","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,2014-11-18,"金門縣金城鎮金城新莊1巷1號旁路口","","金門縣金城鎮金城新莊1巷1號旁路口","118.319856","24.437936"
10311,"10311Y00020034","YZA1","10311YZ000045",2014,11,20,8,16,"金門縣","金寧鄉","",NA,"大學路","","",NA,"","","","","","綜合體育館前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","寬式（50公分以上）","未繪設車道線","未繪設快慢車道分隔線","無","側撞","左轉彎未依規定","Y000","YZ00",1,2,2014-11-20,"大學路","","金門縣金寧鄉綜合體育館前","118.325279","24.4466751"
10311,"10311Y00020035","YZA1","10311YZ000046",2014,11,20,10,6,"金門縣","金城鎮","",NA,"民生路","","",NA,"","","","","","憲兵隊前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","鄉道",50,"三岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","同向擦撞","未保持行車安全間隔","Y000","YZ00",1,2,2014-11-20,"民生路","","金門縣金城鎮憲兵隊前","118.3190184","24.43575"
10311,"10311Y00030003","YZA1","10311YZ000047",2014,11,20,13,25,"金門縣","金城鎮","",NA,"民生路","","",NA,"","","民權路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","鄉道",40,"四岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌","正常","無標記","未繪設車道線","未繪設快慢車道分隔線","有","其他","未依規定讓車","Y000","YZ00",1,3,2014-11-20,"民生路","民權路","","118.318387","24.437086"
10311,"10311Y00020044","YZA1","10311YZ000048",2014,11,20,12,34,"金門縣","金寧鄉","",NA,"頂林路","","",NA,"","","瓊安路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","其他",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","閃光號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,2014-11-20,"頂林路","瓊安路","","118.32535","24.46123779"
10311,"10311Y00020036","YZA1","10311YZ000049",2014,11,20,15,28,"金門縣","金寧鄉","榜林村",NA,"伯玉路","二","",NA,"","","","","","榜林圓環內",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","縣道",70,"圓環","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","車道線（無標記）","未繪設快慢車道分隔線","有","其他","未注意車前狀態","Y000","YZ00",1,2,2014-11-20,"伯玉路二段","","金門縣金寧鄉榜林村榜林圓環內","118.3416148","24.4414563"
10311,"10311Y00020067","YZA1","10311YZ000051",2014,11,21,9,40,"金門縣","金寧鄉","",NA,"環島西路","二","",NA,"","","大學路","","北","往埔後產業道路",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"四岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",NA,NA,2014-11-21,"環島西路二段","大學路","","118.319604","24.444293"
10311,"10311Y00020037","YZA1","10311YZ000052",2014,11,21,13,22,"金門縣","金城鎮","",NA,"民權路","","",NA,"","","莒光路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","側撞","未依規定讓車","Y000","YZ00",1,2,2014-11-21,"民權路","莒光路","","118.3156202","24.43419458"
10311,"10311Y00020058","YZA1","10311YZ000054",2014,11,23,16,28,"金門縣","金城鎮","",NA,"伯玉路","一","",NA,"","","桃園路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","縣道",60,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","側撞","未注意車前狀態","Y000","YZ00",1,2,2014-11-23,"伯玉路一段","桃園路","","118.3245732","24.4324356"
10311,"10311Y00020046","YZA1","10311YZ000058",2014,11,24,22,46,"金門縣","金城鎮","",NA,"民權路","","",NA,"","","","","","金城新莊1巷口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,4,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",50,"三岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",1,2,2014-11-24,"民權路","","金門縣金城鎮金城新莊1巷口","118.3168946","24.4355379"
10311,"10311Y00020060","YZA1","10311YZ000062",2014,11,25,18,10,"金門縣","金城鎮","",NA,"民生路","","45",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",1,2,2014-11-25,"民生路45巷","","金門縣金城鎮","118.3190184","24.43575"
10311,"10311Y00020047","YZA1","10311YZ000063",2014,11,25,11,35,"金門縣","金城鎮","",NA,"民權路","","184",6,"7","旁路口","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,2014-11-25,"民權路184巷6弄7號","","金門縣金城鎮","118.3190753","24.4394076"
10311,"","YZA1","10311YZ000064",2014,11,26,14,12,"金門縣","金城鎮","",NA,"民族路","","31",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YZ00",1,4,2014-11-26,"民族路31巷","","金門縣金城鎮","118.3157499","24.4302723"
10311,"","YZA1","10311YZ000066",2014,11,21,12,5,"金門縣","金寧鄉","",NA,"桃園路","","",NA,"","","","","","中山林1265號路燈桿前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","縣道",60,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","車道線（無標記）","未繪設快慢車道分隔線","有","側撞","迴轉未依規定","Y000","YZ00",3,2,2014-11-21,"桃園路","","金門縣金寧鄉中山林1265號路燈桿前","118.3446627","24.4317794"
10311,"","YZA1","10311YZ000068",2014,11,28,9,5,"金門縣","金寧鄉","",NA,"慈湖路","一","",NA,"","","","","","全聯福利中心前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"雨",NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YZ00",1,4,2014-11-28,"慈湖路一段","","金門縣金寧鄉全聯福利中心前","118.3117387","24.4416084"
10311,"10311Y00020048","YZA1","10311YZ000070",2014,11,28,11,35,"金門縣","金寧鄉","",NA,"","","",NA,"","","","","","埔後191號前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","日間自然光線","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,2014-11-28,"金門縣金寧鄉埔後191號前路口","","金門縣金寧鄉埔後191號前路口","118.317029","24.442928"
10311,"10311Y00020061","YZA1","10311YZ000071",2014,11,27,17,50,"金門縣","金城鎮","",NA,"環島北路","","",NA,"88","","","","","路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",60,"四岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","穿越道路中","違規超車","Y000","YZ00",1,2,2014-11-27,"環島北路88號","","金門縣金城鎮路口","118.322662","24.441264"
10311,"10311Y00020049","YZA1","10311YZ000076",2014,11,28,22,43,"金門縣","金城鎮","",NA,"民生路","","",NA,"","","","","","大同之家旁路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",1,2,2014-11-28,"民生路","","金門縣金城鎮大同之家旁路口","118.3190184","24.43575"
10311,"","YZA1","10311YZ000077",2014,11,29,8,19,"金門縣","金寧鄉","",NA,"","","",NA,"","","","","","埔後65號前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YZ00",1,4,2014-11-29,"金門縣金寧鄉埔後65號前路口","","金門縣金寧鄉埔後65號前路口","118.317029","24.442928"
10311,"10311Y00020065","YZA1","10311YZ000079",2014,11,29,17,4,"金門縣","金城鎮","",NA,"民生路","","",NA,"","","","","","大同之家旁路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"四岔路","交岔路口內","水泥","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","對向擦撞","左轉彎未依規定","Y000","YZ00",1,2,2014-11-29,"民生路","","金門縣金城鎮大同之家旁路口","118.3190184","24.43575"
10311,"","YZA1","10311YZ000080",2014,11,27,19,35,"金門縣","金寧鄉","",NA,"伯玉路","二","",NA,"","","","","","聖祖貢糖前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"陰","夜間（或隧道、地下道、涵洞）有照明","村里道路",70,"三岔路","交岔口附近","柏油","乾燥","無缺陷","無障礙物","良好","行車管制號誌","正常","無標記","未繪設車道線","快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",1,4,2014-11-27,"伯玉路二段","","金門縣金寧鄉聖祖貢糖前路段","118.3416148","24.4414563"
