"年月","總編號","處理單位","處理編號","年","月","日","時","分","縣市","區","村里","鄰","街道","段","巷","弄","號","公尺處","街道.1","段.1","側","附近","道路","公里","公尺處.1","向","車道","平交道","公里.1","公尺處.2","附近.1","死","受傷","X2.30","天候","光線","道路類別","速限","道路型態","事故位置","路面鋪裝","路面狀態","路面缺陷","障礙物","視距","號誌種類","號誌動作","分向設施","快車道或一般車道間","快慢車道間","路面邊線","事故類型及型態","主要肇因","警局","分局","案件類別","事故類別","日期","道路1","道路2","概略位置","lon","lat"
10112,"","YZA1","10112YZ000057",2012,12,31,22,3,"金門縣","金城鎮","",NA,"西海路","三","",NA,"","","","","","北堤路路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴",NA,NA,40,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YZ00",NA,NA,"2012-12-31","西海路三段","","金門縣金城鎮北堤路路口",118.3124964,24.4226194
10201,"10201Y00030007","YYA1","10201YY000008",2013,1,7,18,10,"金門縣","金湖鎮","正義里",NA,"伯玉路","四","",NA,"","","","","","00002路燈前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",70,"直路","快車道","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","快慢車道分隔線","有","同向擦撞","未注意車前狀態","Y000","YY00",1,3,"2013-01-07","伯玉路四段","","金門縣金湖鎮正義里00002路燈前路段",118.3798588,24.4470039
10210,"10210Y00020040","YYA1","10210YY000035",2013,10,19,17,10,"金門縣","金湖鎮","",NA,"士校路","","",NA,"1","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定減速","Y000","YY00",1,2,"2013-10-19","士校路1號","","金門縣金湖鎮",118.4271704,24.4453138
10311,"","YYA1","10311YY000073",2014,11,28,15,55,"金門縣","金湖鎮","",NA,"黃海路","","",NA,"1-5","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YY00",1,4,"2014-11-28","黃海路1-5號","","金門縣金湖鎮",118.4256931,24.452032
10201,"10201Y00030004","YZA1","10201YZ000022",2013,1,15,1,54,"金門縣","金城鎮","",NA,"民生路","","",NA,"6","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",50,"直路","慢車道","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","快慢車道分隔線","有","倒車撞","倒車未依規定","Y000","YZ00",1,3,"2013-01-15","民生路6號","","金門縣金城鎮",118.3190184,24.43575
10201,"10201Y00030003","YZA1","10201YZ000023",2013,1,11,16,29,"金門縣","金寧鄉","榜林村",NA,"","","",NA,"51之9","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","鄉道",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","車道線（附標記）","未繪設快慢車道分隔線","有","其他","未注意車前狀態","Y000","YZ00",1,3,"2013-01-11","金門縣金寧鄉榜林村51-9","","金門縣金寧鄉榜林村",118.329691,24.436387
10206,"10206Y00030004","YZA1","10206YZ000002",2013,6,1,17,15,"金門縣","金寧鄉","",NA,"慈湖路","一","",NA,"12","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","日間自然光線","鄉道",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","其他","酒醉（後）駕駛失控","Y000","YZ00",1,3,"2013-06-01","慈湖路一段12號","","金門縣金寧鄉",118.3117387,24.4416084
10201,"","YZA1","10201YZ000031",2013,1,3,13,35,"金門縣","金城鎮","",NA,"西海路","二","",NA,"","","","","","03715燈桿前路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","追撞","未保持行車安全距離","Y000","YZ00",3,2,"2013-01-03","西海路二段","","金門縣金城鎮03715燈桿前路段",118.3041626,24.4144371
10201,"10201Y00020025","YZA1","10201YZ000035",2013,1,24,15,8,"金門縣","金城鎮","珠沙里",NA,"珠水路","","",NA,"","","金山路","","","珠山路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","鄉道",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-01-24","珠水路","金山路","",118.3190972,24.40260281
10212,"10212Y00020027","YZA1","10212YZ000033",2013,12,14,12,24,"金門縣","金城鎮","東門里",NA,"金山路","","",NA,"18","","","","","05667燈桿",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","路上翻車、摔倒","未注意車前狀態","Y000","YZ00",1,2,"2013-12-14","金山路18號","","金門縣金城鎮東門里05667燈桿",118.3277754,24.4167689
10202,"10202Y00030001","YYA1","10202YY000001",2013,2,2,22,10,"金門縣","金湖鎮","",NA,"","","",NA,"","","","","","信義新村94號前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"巷弄","一般車道（未劃分快慢車道）","水泥","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","其他","未注意車前狀態","Y000","YY00",1,3,"2013-02-02","金門縣金湖鎮信義新村94號前","","金門縣金湖鎮信義新村94號前",118.410361,24.435293
10208,"","YYA1","10208YY000025",2013,8,13,22,39,"金門縣","金湖鎮","",NA,"黃海路","","",NA,"","","","","","公車站",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YY00",1,4,"2013-08-13","黃海路","","金門縣金湖鎮公車站",118.4256931,24.452032
10202,"","YYA1","10202YY000036",2013,2,11,20,26,"金門縣","金沙鎮","何斗里",NA,"高陽路","","",NA,"","","","","","斗門路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YY00",1,4,"2013-02-11","高陽路","","金門縣金沙鎮何斗里斗門路段",118.4078483,24.4727311
10203,"10203Y00020027","YYA1","10203YY000045",2013,3,26,12,20,"金門縣","金湖鎮","",NA,"太湖路","二","",NA,"","","","","","00627號路燈桿處",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","未繪設快慢車道分隔線","有","其他","未注意車前狀態","Y000","YY00",1,2,"2013-03-26","太湖路二段","","金門縣金湖鎮00627號路燈桿處",118.4170143,24.4394812
10202,"","YYA1","10202YY000037",2013,2,18,11,50,"金門縣","金湖鎮","新湖里",NA,"太湖路","一","",NA,"","","","","","近太武圓環路段",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YY00",1,4,"2013-02-18","太湖路一段","","金門縣金湖鎮新湖里近太武圓環路段",118.4047483,24.4473343
10206,"10206Y00020015","YYA1","10206YY000023",2013,6,14,19,12,"金門縣","金沙鎮","",NA,"環島北路","三","",NA,"","","","","","與環中路口處",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"雨","夜間（或隧道、地下道、涵洞）有照明","村里道路",60,"三岔路","交岔路口內","柏油","濕潤","無缺陷","無障礙物","良好","閃光號誌","無動作","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YY00",1,2,"2013-06-14","環島北路三段","","金門縣金沙鎮與環中路口處",118.388325,24.466263
10202,"10202Y00020018","YZA1","10202YZ000031",2013,2,25,19,25,"金門縣","金城鎮","",NA,"民權路","","",NA,"","","","","","192號前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-02-25","民權路","","金門縣金城鎮192號前",118.3168946,24.4355379
10208,"10208Y00020016","YZA1","10208YZ000021",2013,8,12,7,20,"金門縣","金城鎮","西門里",NA,"民權路","","",NA,"170","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","附標記","未繪設車道線","快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-08-12","民權路170號","","金門縣金城鎮西門里",118.318217,24.4369763
10203,"10203Y00020001","YYA1","10203YY000002",2013,3,3,12,15,"金門縣","金沙鎮","",NA,"高陽路","","",NA,"","","","","","警光會館路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",60,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未保持行車安全距離","Y000","YY00",1,2,"2013-03-03","高陽路","","金門縣金沙鎮警光會館路口",118.4078483,24.4727311
10211,"10211Y00020048","YYA1","10211YY000025",2013,11,18,14,30,"金門縣","金湖鎮","",NA,"黃海路","","",NA,"","","","","","97號旁路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","建築物","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YY00",1,2,"2013-11-18","黃海路","","金門縣金湖鎮97號旁路口",118.4256931,24.452032
10203,"10203Y00020003","YYA1","10203YY000003",2013,3,4,9,41,"金門縣","金湖鎮","新市里",NA,"復興路","","",NA,"","","","","","金門醫院急診室前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"三岔路","公車專用道","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","其他","起步未注意其他車（人）安全","Y000","YY00",1,2,"2013-03-04","復興路","","金門縣金湖鎮新市里金門醫院急診室前路口",118.4161413,24.4412321
10208,"10208Y00020025","YYA1","10208YY000037",2013,8,23,8,8,"金門縣","金沙鎮","",NA,"環島東路","一","",NA,"","","","","","金莎大賣場前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"陰","日間自然光線","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","樹木、農作物","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YY00",1,2,"2013-08-23","環島東路一段","","金門縣金沙鎮金莎大賣場前路口",118.4213083,24.4841071
10302,"10302Y00030006","YZA1","10302YZ000024",2014,2,12,5,28,"金門縣","金城鎮","",NA,"中興路","","",NA,"","","莒光路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"四岔路","交岔路口內","水泥","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","路口交岔撞","未依規定讓車","Y000","YZ00",1,3,"2014-02-12","中興路","莒光路","",118.3169615,24.43272812
10212,"","YYA1","10212YY000038",2013,12,15,17,40,"金門縣","金湖鎮","",NA,"自強路","","",NA,"","","中興路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴","夜間（或隧道、地下道、涵洞）無照明","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","不明原因肇事","Y000","YY00",1,4,"2013-12-15","自強路","中興路","",118.4154511,24.44068118
10203,"10203Y00020034","YYA1","10203YY000025",2013,3,16,7,35,"金門縣","金湖鎮","瓊林里",NA,"瓊徑路","","",NA,"","","","","","小徑圓環內",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",60,"圓環","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","車道線（無標記）","未繪設快慢車道分隔線","有","其他","未依規定讓車","Y000","YY00",1,2,"2013-03-16","瓊徑路","","金門縣金湖鎮瓊林里小徑圓環內",118.3837181,24.4489328
10306,"10306Y00020017","YYA1","10306YY000032",2014,6,13,8,35,"金門縣","金湖鎮","瓊林里",NA,"","","",NA,"131","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","其他障礙物","建築物","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","側撞","未注意車前狀態","Y000","YY00",1,2,"2014-06-13","金門縣金湖鎮瓊林里131","","金門縣金湖鎮瓊林里",118.3708477,24.4548683
10203,"10203Y00020005","YZA1","10203YZ000006",2013,3,5,21,22,"金門縣","金城鎮","",NA,"民生路","","",NA,"","","","","","37之2號前",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","村里道路",40,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","左轉彎未依規定","Y000","YZ00",1,2,"2013-03-05","民生路","","金門縣金城鎮37之2號前",118.3190184,24.43575
10311,"10311Y00020001","YZA1","10311YZ000002",2014,11,1,7,28,"金門縣","金寧鄉","",NA,"桃園路","","",NA,"","","","","","1309號路燈桿附近",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","同向擦撞","違規超車","Y000","YZ00",1,2,"2014-11-01","桃園路","","金門縣金寧鄉1309號路燈桿附近",118.3446627,24.4317794
10203,"10203Y00020031","YZA1","10203YZ000050",2013,3,28,12,5,"金門縣","金城鎮","",NA,"民權路","","",NA,"182","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,2,0,"晴","日間自然光線","村里道路",50,"直路","一般車道（未劃分快慢車道）","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-03-28","民權路182號","","金門縣金城鎮",118.3192898,24.4381016
10303,"10303Y00020039","YZA1","10303YZ000055",2014,3,26,9,28,"金門縣","金城鎮","",NA,"西海路","三","2",NA,"","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2014-03-26","西海路三段2巷","","金門縣金城鎮",118.3124964,24.4226194
10203,"10203Y00020038","YZA1","10203YZ000055",2013,3,30,15,20,"金門縣","金寧鄉","",NA,"瓊安路","","",NA,"","","林堡路","","","路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"雨","日間自然光線","村里道路",50,"四岔路","交岔路口內","柏油","濕潤","無缺陷","無障礙物","良好","閃光號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,"2013-03-30","瓊安路","林堡路","",118.3406248,24.4608902
10307,"10307Y00020018","YZA1","10307YZ000020",2014,7,9,8,38,"金門縣","金寧鄉","",NA,"頂林路","","",NA,"","","瓊安路","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",50,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","閃光號誌","正常","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","路口交岔撞","未依規定讓車","Y000","YZ00",1,2,"2014-07-09","頂林路","瓊安路","",118.32535,24.46123779
10204,"10204Y00020001","YYA1","10204YY000001",2013,4,1,7,58,"金門縣","金湖鎮","新市里",NA,"復興路","","",NA,"2","","","","","署立金門醫院右側出入口處",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","倒車撞","倒車未依規定","Y000","YY00",1,2,"2013-04-01","復興路2號","","金門縣金湖鎮新市里署立金門醫院右側出入口處",118.4161413,24.4412321
10310,"10310Y00020056","YZA1","10310YZ000072",2014,10,23,18,13,"金門縣","金城鎮","",NA,"民生路","","",NA,"","","中興路","","","173巷14弄路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","夜間（或隧道、地下道、涵洞）有照明","鄉道",40,"四岔路","交岔路口內","柏油","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2014-10-23","民生路","中興路","",118.319696,24.43433386
10204,"","YYA1","10204YY000023",2013,4,16,12,20,"金門縣","金湖鎮","新市里里",NA,"復興路","","",NA,"14","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,"晴",NA,NA,50,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YY00",1,4,"2013-04-16","復興路14號","","金門縣金湖鎮新市里里",118.4161413,24.4412321
10209,"","YYA1","10209YY000059",2013,9,27,15,40,"金門縣","金湖鎮","",NA,"黃海路","","",NA,"103","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Y000","YY00",1,4,"2013-09-27","黃海路103號","","金門縣金湖鎮",118.4256931,24.452032
10204,"10204Y00020004","YZA1","10204YZ000005",2013,4,2,21,24,"金門縣","金城鎮","",NA,"環島北路","一","",NA,"","","","","","38巷口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"雨","夜間（或隧道、地下道、涵洞）有照明","村里道路",60,"三岔路","交岔路口內","柏油","濕潤","無缺陷","無障礙物","良好","無號誌","無號誌","無標記","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-04-02","環島北路一段","","金門縣金城鎮38巷口",118.3283226,24.4462231
10210,"10210Y00020005","YZA1","10210YZ000005",2013,10,3,13,25,"金門縣","金寧鄉","",NA,"大學路","","",NA,"1","","","","","教學大樓前路口",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"三岔路","交岔路口內","水泥","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","有","側撞","未依規定讓車","Y000","YZ00",1,2,"2013-10-03","大學路1號","","金門縣金寧鄉教學大樓前路口",118.325279,24.4466751
10204,"10204Y00020015","YZA1","10204YZ000021",2013,4,14,17,20,"金門縣","金城鎮","北門里",NA,"莒光路","","",NA,"87","","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1,0,"晴","日間自然光線","村里道路",40,"直路","一般車道（未劃分快慢車道）","水泥","乾燥","無缺陷","無障礙物","良好","無號誌","無號誌","無分向設施","未繪設車道線","未繪設快慢車道分隔線","無","對向擦撞","未靠右行駛","Y000","YZ00",1,2,"2013-04-14","莒光路87號","","金門縣金城鎮北門里",118.3169343,24.432731
